split,text,category,stance
train,"مستشفى كندي بيشجع الناس على استخدام لقاح كورونا ونشر الإعلان التالي : <LF><LF>""ليكن عندك ثقه بلقاح شركة فايزر للكورونا لأنهم صنعوا قبل ذلك الفياقرا. إذا كانوا قادرين على إحياء الميّت فإنهم قادرين على المحافظة على الحيّ"" <LF><LF>التحفيز فنّ https://t.co/H3MbOGo1LO",info_news,1
train,#خادم_الحرمين_الشريفين <LF>يتلقى الجرعة الأولى من لقاح كورونا<LF><LF>حفظك الله ورعاك واطال في عمرك<LF> #الملك_سلمان 🇸🇦<LF><LF>دمت لنا خير قدوة 💚 https://t.co/Edyu5d0CQy,celebrity,1
train,جد فخورة بوطن يعمل ليل نهار من اجل ان يحمينا فاليوم بفضل الجهود المكثفة وطننا الامارات استطاع ان يقدم 66.219 جرعة من لقاح #كوفيد19  فقط من أجلنا ومن اجل سلامتنا 😍👑👏🇦🇪<LF>#يدا_بيد_نتعافى,info_news,1
train,هل لقاح كورونا يحمي من الإصابة بنسبة ٦٥٪ فقط<LF>؟ 🤔<LF><LF>شاركونا آرائكم على الهاشتاق #دقيقة_صيدلانية_لقاحات,personal,0
train,#شكراً_حماة_الوطن_على_الحد <LF>#شكراً_جيشنا_الابيض<LF>#شكراً_ولاة_امرنا<LF>#الجيش_السلماني_الاكتروني<LF>#الصحة في الابدان والامن في الاوطان اضف عليها الكرامة والعزة والشموخ هذا ماوفروها لنا مليكنا المفدى والدنا سلمان وولي عهده سيف العرب محمد بن سلمان يكفي ان تزور مركز لقاح كوفيد ١٩لتعرف ذلك https://t.co/HNDs3VibNf,personal,1
train,نحن لسنا سوى رواسب افكار طغت عليها تعاليم و موروثات قديمة و عقيمة. <LF>#الكتاب هو ديتول الدماغ، يطهره من الجراثيم و يعقمه. هو لقاح ضد ١٠٠٠ سنة من وباء قاتل لكل انواع التقدم.<LF> #رواسب و #خواطر,info_news,1
train,أخبار 24 ساعة.. الصحة: فتح الموقع الإلكترونى لطلب لقاح كورونا الأسبوع المقبل<LF>https://t.co/JXN3GzgUfQ,info_news,1
train,"شركة #فايزر تعلن عن عدم جاهزيتها لتسليم لقاح ""فايزر-بيونتك"" المضاد لفيروس #كورونا للأوربيين في الموعد المحدد.. تعرف على الأسباب.<LF>#المسائية #Covid-19 #كوفيد-19 https://t.co/xzk3tPdlxV",info_news,0
train,هناك مصادر لقاح أثبتت نجاحها غير أمريكا ويمكن استيراده <LF>#نريد_لقاح_آمن,info_news,1
train,الخلاصة:<LF><LF>تشير هذه النتائج إلى أن جرعة واحدة من لقاح mRNA<LF>تثير استجابات مناعية سريعة جدًا لدى الأفراد المصابين من قبل والتي يمكن مقارنتها او حتى تتجاوز عند الأفراد ممن لم يُصب  وتلقى جرعتين,info_news,1
train,الحساسية الشديدة anaphylaxis من لقاح فايز تقدر بمعدل ١١ لكل مليون وهي تقريبًا نصف الحالات المرتبطة بلقاحات أخرى مثل الإنفلونزا حيث تبلغ ٢٤ لكل مليون ، مما يعني أنها أمر نادر الحدوث  https://t.co/VtAOSUk28z,info_news,1
train,@USER متى يحصلون على لقاح  لداء العنصريه الذي يعاني منه   ذوي العقليات العقيمه ...طفله مدحت الرياض وباركت لاهل الرياض بهذه الاجواء الجميله والمناظر الجذابه اين الغلط,unrelated,0
train,#إيطاليا تحذر شركتي #فايزر-بيونتيك وأسترازينيكا بسبب تسليم لقاح #كورونا <LF>لتخطي الحجب https://t.co/xZViyglmMR <LF>للمزيد  https://t.co/CciwYOSPn6,info_news,1
train,بحسب الدراسات، اتضح اناللقاح الصيني لفيروس كورونا فعاليته لا تزيد عن ٥٠٪؜ 💁🏻‍♀️ <LF>لو بدك تعمل منيح معً اللبنانية، ع الأقل كنت امنلهن لقاح عنده اكتر فعالية 🙁 https://t.co/sKiP8MbiSr,personal,-1
train,كورونا وباء مخيف وعلينا الاحتياط منه،  وفي هذه الأيام إنتشر بشكل مرعب. في السابق قالوا أن اللقاح سيكون على شكل شريحة الكترونية يضعوها في الجسم فمن الطبيعي أن نرفض أخذه وأن نخاف. والآن وقد أطلقت الشركات العالمية لقاح طبيعي فعّال ، فأصبح من الواجب أن نأخذه في أول فرصة #راغب_علامة https://t.co/PUwCtVdcIT,info_news,1
train,"أعلن عملاق الأدوية السويسري ""نوفارتيس""، الجمعة، موافقتها على المساعدة في إنتاج لقاح فايزر ـ بيونتيك المضاد لفيروس كورونا.<LF><LF>.https://t.co/fLwxlRVqyy",info_news,1
train,اتمنى فصل ثاني يكون عن بعد كامل لعدة أسباب :<LF>١- لقاح لم يصل لبقية المناطق والمحافظات والمراكز والقرى سلطنة<LF><LF>٢- أخذ لقاح لسكان سلطنة يحتاج فترة لا تقل عن ٤ أشهر<LF><LF>٣- انتشار سلالة جديدة في الامارات وتسجيل اعلى عدد اصابات قد يهدد انتشاره في سلطنة<LF><LF>#عمان_تواجه_كورونا<LF>#مدارسنا_باعيننا https://t.co/AUI9sXD6aP,info_news,1
train,الوضع الآن ..<LF>اللي ماحجز للتطعيم يلحق يحجز ، لأن الإقبال في تزايد بعد تطعيم أبو فهد الله يحفظه ويبارك بعمره😉<LF>#كورونا https://t.co/sYdZj5KmR0,celebrity,1
train,🔻رشوة العاملين في المستشفى .<LF>يقدم نظام مستشفى هيوستن لموظفيها مكافأة قدرها 500 دولار إذا حصلوا على لقاح وهم كورونا . https://t.co/DTRMGGotrZ,info_news,0
train,تلقيت قبل قليل ولله الحمد الجرعة الثانية من لقاح كوفيد ١٩.<LF>وأسأل الله أن ينفع بها، ويجزي خادم الحرمين الشريفين وسمو ولي عهده الأمين خير الجزاء على ما قدموه من دعم وتوجيه للقطاع الصحي بسرعة توفير هذه اللقاحات مجانًا للمواطنين والمقيمين.<LF>مع شكري لجميع العاملين في القطاع الصحي..,personal,1
train,وعانى 7 اشخاص (33٪ منهم) من نوبة حساسية مفرطة في الماضي ، بما في ذلك واحدة بعد تلقي لقاح داء الكلب وأخرى بعد تلقي لقاح الأنفلونزا A (H1N1) كما في الجدول في اول تغريدة.  (5),info_news,-1
train,الكيان الصهيوني يرفض وصول جرعات من لقاح فايز للأطقم الطبية الفلسطينية؟! خطوة ليست فقط غير انسانية انما غبية لأنك عايش مع الفلسطيني انت يا غبي و لتخلص لازم تلقح الجميع.,plan,0
train,1️⃣حتى الان كافة المحفزات لاستمرار مواصلة ارتفاع السوق السعودي للاسهم موجودة واهمها مواصلة ارتفاع أسعار النفط ووصولها قرب 57$ كذلك موجة الصعود الخيالية التي تعيشها البورصات العالمية واهمها الامريكية والتي مازالت تسجل ارقام تاريخية خاصة بعد لقاح كورونا كلها محفزات لدعم السوق ليرتفع,unrelated,0
train,فريق من الباحثين السعوديين في جامعة الإمام عبدالرحمن بن فيصل بقيادة د. إيمان المنصور ينجح في إنتاج أول لقاح سعودي 100% مضاد لفيروس كورونا ، بطريقة مبتكرة ولا يحتاج إلى درجات حرارة منخفضة، وستبدأ التجارب السريرية بعد أخذ الموافقات اللازمة. <LF><LF>.<LF><LF>. https://t.co/gDrRNF3Gmk,info_news,1
train,وزارة الصحة تحذر من رسائل تتضمن روابط غير صحيحة وتدعو لحجز موعد لتلقي لقاح كورونا.,plan,1
train,🔴 عاجل | وزير التعليم يتلقى الجرعة الأولى من لقاح #كورونا . https://t.co/PzmZp25wgf,celebrity,1
train,"مواطن يتلقى صباح اليوم  ""الجرعة الثانية"" من لقاح #كورونا ..  اللافت للانتباه أن ""ابنته"" هي من تعطيه الجرعة . (شعور جميل) ..الله يحفظ بلدنا ويديم العز في ظل قيادة خادم الحرمين الشريفين الملك سلمان بن عبدالعزيز  وولي عهده الأمين صاحب السمو الملكي الأمير محمد بن سلمان .. https://t.co/x4wtLh0ixN",personal,1
train,الحكومة الألمانية تبدد الشكوك وتؤكد نجاعة لقاح أسترازينكا على كبار السن<LF>https://t.co/hKliExTQNS,info_news,1
train,عاجل | وزير التعليم العالي: من الواضح بأن الفصل الدراسي الثاني سيعقد في الحرم الجامعي؛ وذلك لتوفر لقاح كورونا.,info_news,1
train,⁧قام #فريق_التطوع⁩ بمنطقة ⁧#مكة_المكرمة⁩ بتنفيذ حملة توعوية في احد المجمعات التجارية للتوعية بأهمية أخذ لقاح ⁧#كورونا⁩ بمحافظة #الطائف. https://t.co/nGx1pr36Ny,info_news,1
train,الى موقع اخذ الجرعه من لقاح كورونا <LF><LF>🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦 https://t.co/t5b1cHh9lu,info_news,1
train,@USER متى تتم فعالية #لقاح_فايزر القصوى؟<LF><LF>❇️بعد الحصول على الجرعة الأولى من لقاح فايزر يحتاج الشخص١٢يومآ حتى يبدأ الجسم إنتاج الأجسام المضادة وقد تصل مستوى المناعة في حدود٥٠٪<LF><LF>❇️بعد أخذ الجرعة الثانية تصل المناعة الي مناعة كاملة بعد ٨ أيام من أخذ الجرعة الثانية<LF> <LF>❇️فعاليةلقاح فايزر 95% https://t.co/MQxwxPavBt,info_news,1
train,أذار المقبل موعد وصول الدفعة الأولى من لقاح كورونا إلى العراق - هبة السوداني https://t.co/iuC3HFhLbg,plan,1
train,"قيد الإنجاز.. لقاح تركي يحارب كورونا بـ""الجسيمات الشبيهة""<LF>https://t.co/USb2DRs4Kj https://t.co/CTAOFEOWPO",info_news,1
train,وأطلقت وزارة الصحة والهيئات الصحية المحلية الحملة الوطنية لتلقي لقاح كوفيد19 حيث تم توفير اللقاح في المنشآت الصحية الحكومية والخاصة والمجالس في مختلف إمارات الدولة لضمان تسهيل إجراءات تلقي اللقاح لأكبر شريحة من المجتمع بحيث يكون اللقاح اختياري وبالمجان لجميع المواطنين والمقيمين.,info_news,1
train,الدبلوماسية الذكية التي تجعل خصومها يلجأون إليها بعد أن عرضّوا بها....شتم وحين أحتاج لم يجد سوى دبي تنقذه....كيف سينظر في عين أنصاره...<LF>الكبار كبار والصغار يظلوا صغار. تذكرني بسالفة واحد ثاني من ربعه شتم السعودية وحين بحث عن لقاح وجد حضنها يستقبله..كبار والله كبار.. https://t.co/WOpTIqrkQ8,unrelated,0
train,"تلقى معالي الشيخ الدكتور سعيد بن طحنون آل نهيان الجرعة الأولى من لقاح ""كوفيد-19""دعماً منه للبرنامج الوطني واستخدام اللقاح في الدولة بهدف التصدي للفيروس والحد من تداعياته.<LF>وأكد معاليه ان الإمارات بتوجيهات ودعم القيادة الرشيدة أثبتت قدرتها على التصدي لتداعيات الجائحة بكفاءة عالية https://t.co/FRk6m6A76J",celebrity,1
train,#اللقاح_للبناني_أولاً ما عندي مشكلة العنصرية صراحة بهيك موضوع و ما في إني فكر مرتين اللبناني قبل اللاجئ بميت مرة..<LF>لقاح و غير لقاح ..منتهية✋,personal,0
train,تاكسونوميّا، فان COVID 19 هو اسم المرض الذي يسببه الفيروس المنتشر حالياً. اسم الفيروس نفسه هو SARS COV 2 <LF>اللقاح هدفه حماية الجسم من المرض، لكنه لا يمنع الاصابة بالفيروس.<LF>ولذلك، يُنصح بالاستمرار بارتداء الكمامة حتى بعد اللقاح، الى حين تحصيل مناعة جماعية بعد تطعيم واسع.,info_news,1
train,#بهدوء<LF>المكسيك طلبت 24 مليون لقاح من روسيا<LF>تخبط مش طبيعي في الإتحاد الأوروبي بسبب تأخر لقاح فايزر و اكسفورد<LF>صربيا والمجر اشتروا اللقاح الصيني<LF>المانيا ستذهب الى روسيا<LF>ايطاليا عم تهدد بدها تروح على الصين<LF>صار ملقح 400 مليون شخص باللقاح الصيني<LF><LF>لبنان بعد ما فتحوا المنصة للتسجيل !!!! https://t.co/BaBr7IkP4x,info_news,1
train,تركيا تنجح في تطعيم جميع العاملين في القطاع الصحي هناك ٦٥٠،٠٠٠ فرد في ثلاثة ايام، كفاءة هائلة وانجاز مثير الاعجاب https://t.co/jUfLgEtXfG,info_news,1
train,طبيب لبناني يحرج مذيعة الـ OTV على الهواء بسبب لقاح كورونا: سميلي واحد انتهى الحديث .. !! https://t.co/tHyTvwutHT,rumors,0
train,وزير النقل البريطاني | لقاح كورونا المكتشف غير فعال مع فيروس كورونا المستحدث!<LF>#الاردن,info_news,1
train,الباحثة في الشأن الإيراني منى السيلاوي: خامنئي حصل على لقاح #فايزر لصالح نظامه وعناصر الحرس الثوري https://t.co/owLlTKZAqA,info_news,1
train,لما تاخذ لقاح كوروىا وتصير ما تخاف منه https://t.co/BgLvjDH0MQ,personal,1
train,أعلنت شركة Amazon عن افتتاح عيادة لإعطاء لقاح كورونا في مقرها بوسط مدينة سياتل الأميركية<LF><LF>- تهدف العيادة التي تعمل يوم الأحد فقط إلى إعطاء 2000 جرعة لقاح للأفراد المؤهلين لذلك<LF><LF>- يأتي ذلك في الوقت الذي كتبت فيه Amazon إلى الرئيس جو بايدن تعرض المساعدة في جهود توزيع لقاح كورونا https://t.co/mCeX5dFnPA,info_news,1
train,نحمد الله على النعمة والرعاية الصحية في #البحرين في مواجهة فيروس الكورونا، فقد تم توفير ثلاثة لقاحات. الصيني والأمريكي، والأن اللقاح الهندي. دول ثانية لم يصلها لحد الأن أي لقاح، ودول وصلها شيئ بسيط. شكراً لسمو ولي العهد وشكراً لفريق البحرين #نلتزم_للبحرين https://t.co/KJRb7vreof,info_news,1
train,البرلمان الأوروبي يستعدّ لتحويل مقراته إلى مراكز تطعيم ضد كورونا https://t.co/LOsUQHcblc,info_news,1
train,دمت لنا يا #خادم_الحرمين_الشريفين <LF>ذخراً وعزاً ونسأل الله أن يحفظك ويرعاك ويمتعك بالصحة والعافية 🇸🇦🇸🇦🇸🇦<LF>#الملك_سلمان_بن_عبدالعزيز <LF>#السعودية <LF>#لقاح_كورونا https://t.co/3yGK1AenhB,celebrity,1
train,"معايير معاكسة اعتمدتها #إندونيسيا في حملة التلقيح ضد #كورونا<LF>الأولوية ليست لكبار السن واللقاح إجباري .. والمعتمد هو ""سينوفاك"" الصيني<LF><LF>#لقاح_كورونا #هنا_المملكة https://t.co/A2omLJf45L",plan,1
train,بعد توزيع اللقاحات سيوجدون فيروس متطور من عائلة كورونا لا يستجيب للقاحات الحالية .. مما يعنى ايجاد لقاح جديد لبيعه ..<LF>احدى الشركات المصنعة للقاح ذكرت بانها ستحقق مبيعات ب 15 مليار دولار ..,info_news,1
train,نقص رهيب في معدات الحماية الشخصية و الماسكات عالميا، و لا علاج معروف و لا لقاح يلوح في الأفق.<LF><LF>دلوقتي بدل العلاج في ٥<LF>و بدل الڤاكسين في ٢٠٠<LF>و البورصات في قمم تاريخية<LF>و معدل الوفيات اقل من ٢٪<LF>و الماسكات علي قفا مين يشيل<LF>و المسحات موجودة بفلوس و ببلاش,info_news,1
train,"800700 يستقبل طلبات تطعيم ""#كوفيد19"" لكبار المواطنين بالمنازل في #الشارقة<LF>#وام <LF>للتفاصيل: https://t.co/uUTnIfIgIE https://t.co/LkX3AI6pLh",plan,1
train,"48 ساعة بعد جرعة لقاح كورونا الأولى..سلاطنية تزاول عملها ""بصفة عادية"" ولا أعراض جانبية<LF>https://t.co/kHpTihVLYn https://t.co/D5vvpdmNmT",info_news,1
train,".<LF>وزارة الصحة تعلن أن المغرب ستتوصل بالدفعة الأولى من لقاح ""سينوفارم ""يوم الأربعاء 27 يناير 2021 من جمهورية الصين الشعبية<LF>#المغرب #الصين #لقاح #كورونا #وزارة_الصحة https://t.co/omGv5v4WXW",info_news,1
train,لقاح اكسفورد هو الأرخص ب 4$<LF>لقاح اكسفورد يحفظ بدرجة حرارة بين 2 و 6 درجات<LF>الأكثر استعمالا وطلبا حول الالعالم حتى الأن هناك 2.5 مليار جرعة تحت الطلب<LF><LF>هناك ايضا اللقاح الروسي رخيص نسبيا و الثاني استخداما بعد لقاح اكسفورد<LF><LF>ليش ناطرين فايزر؟ لأنه #كارتيل_الأدوية بدو هيك<LF>#لصوص_وفشلة,info_news,0
train,تطعيم موظفي وسكان دار رعاية المسنين فكانت النتيجه<LF>لمحبي الروابط<LF>يفتح غالبا على<LF>DuckDuckGo<LF>https://t.co/vpzQnfz7IN,info_news,1
train,تلقى #خادم_الحرمين_الشريفين الملك سلمان بن عبدالعزيز آل سعود - حفظه الله - اليوم في نيوم، الجرعة الأولى من لقاح #كورونا (كوفيد - 19).<LF><LF>https://t.co/OOHLGMdwXr,celebrity,1
train,مجلة ذي لانسيت الطبية: لقاح سبوتنيك-في الروسي فعال بنسبة تزيد عن 91 %,info_news,1
train,🇸🇦📸 رحلة أخذ #لقاح_كورونا (كوفيد-19) تسير بكل يسر وسهولة في مركز اللقاحات بالعاصمة #الرياض <LF><LF>#نعود_بحذر https://t.co/W68DzDFop4,unrelated,1
train,#بخاخ_كورونا بعد #لقاح_كورونا https://t.co/plbYjSU2zQ,info_news,1
train,#الشرق_عاجل رويترز: السعودية تحصل على أول إمدادات لقاح أسترازينيكا للوقاية من كورونا #عاجل,plan,1
train,حريق في أضخم مختبر لإنتاج لقاح كوفيد-19 في الهند.... https://t.co/0HAVsDBpiO,info_news,0
train,اللهم لك الحمد ، انتهينا من تطعيم الجرعة الثانية 💉.<LF>👍🏼نشجع الجميع  لتلقي اللقاح <LF>شكرا لوزارة الصحة على التنظيم الرائع الكفؤ ، فعلا ما قصرت دولة الكويت بحق شعبها 🌿🌿🌺🌿🌿#تطعيم_كورونا #الكويت https://t.co/LRGAcs3OQ1,personal,1
train,فيديو | وزير الشؤون الإسلامية يتلقى الجرعة الأولى من #لقاح_كورونا<LF><LF>#الإخبارية https://t.co/olkzzorNFw,celebrity,1
train,"#إيران <LF>بعد منع خامنئي شراء لقاح كورونا الأجنبي، علق لاعب المنتخب الإيراني السابق لكرة القدم ""سهراب بختياري"" قائلاً هذه ليست احتجاجات البنزين كي تستهدف الناس بوابل من الرصاص، اللقاح المعتمد من حق الناس شرائه. https://t.co/DpR3W3h276",info_news,0
train,"#تركيا ترسل 20 ألف جرعة كدفعة ثانية من لقاح ""سينوفاك"" الصيني المضاد لكورونا، إلى جمهورية شمال قبرص التركية، في إطار التضامن معها في مكافحة الفيروس https://t.co/bv0U9L4wCb",info_news,1
train,وزارة الصحة :<LF>• تعلن إعادة ترتيب مواعيد تلقي لقاح كورونا ، ليستمر التطعيم دون توقف. https://t.co/3r928m6FEu,info_news,1
train,تحد اللقاحات من خطر الإصابة بالأمراض وتساعد في السيطرة على الأوبئة.<LF><LF>سجل الآن للحصول على مطعوم فيروس كورونا https://t.co/UiuUPYsWmA<LF>#فيروس_كورونا https://t.co/Zcr4kXbKpJ,info_news,1
train,طرق تطعيم الاشجار المثمره.... https://t.co/9mW0xGMRyI,unrelated,0
train,#خادم_الحرمين_الشريفين - حفظه الله - يتلقى الجرعة الأولى من لقاح كورونا ( كوفيد - 19 ).<LF>#واس https://t.co/2Tdfpgx04Y,celebrity,1
train,#نريد_لقاح_آمن نصف مليون مشوه بهدايا أمريكا البيولوجية ❣️❣️,personal,-1
train,الحريري بدو يجيب لقاح، حزب الله بدو يوزع مازوت.<LF><LF>عم بكفوا بذات النهج تبع الزبائنية السياسية ولا كأنوا نحن عم نطالبهم بدولة. وما في شي بيضعف الدولة غير هالأساليب. <LF><LF>هني وطوايفهم ووجودهم دائما أولًا، ولبنان دائمًا آخرًا. https://t.co/crmuJ21gYK,info_news,0
train,إمام الحرم: أخذ لقاح #كورونا تعاونٌ على البر والتقوى<LF><LF>https://t.co/bokTVDZvfp https://t.co/HjhBgUloC3,info_news,1
train,الهند تبدأ تصدير لقاح «كورونا» إلى المغرب والبرازيل <LF>https://t.co/q1E5gvMGjl,plan,1
train,قائد القوات البرية الملكية #السعودية يتلقى الجرعة الثانية من #لقاح_كورونا<LF><LF>https://t.co/PDzMmNDVR5 https://t.co/mpF9rgptKk,celebrity,1
train,#وزيرة_الصحة تعلن الفئات الأولى للتطعيم بـ #لقاح_كورونا<LF>#كورونا<LF>https://t.co/Ue5OdyYZwj https://t.co/J9GT10LndT,info_news,1
train,البحرين تتسلم دفعة من لقاح (كوفيشيلد - أسترازنيكا) المضاد لفيروس كورونا من الهند وتفتح باب التسجيل للتطعيم,plan,1
train,الصحة: كل من فوق 65 سنة عليه التوجه لأقرب مستشفى حكومي للتسجيل للحصول على لقاح سينوفارم<LF>حفظ الله مصر قائداً وشعباً حفظ الله الجيش والشرطة<LF>تحيا مصر بعزة وفخر 🇪🇬🇪🇬🇪🇬,info_news,1
train,أطلق مالك أحد المطاعم الإيطالية مبادرة لفتح أبواب مقهاه أمام الحاصلين على لقاح فيروس #كورونا  المستجد. https://t.co/Vwlad4QIZu,info_news,1
train,"البعض يشكك في اللقاح مستندا على انتشار الوباء في الدول الغربيه ""بريطانيا"" و""الولايات المتحده"" على الرغم من انها المصنع للقاحات المعتمده : فايزر، موديرنا، استرازينيكا.<LF>وسأرد على هذه النقطه👇🏻<LF>#لقاح_كورونا <LF>#التطعيم_واجب_وطني_وانساني",info_news,1
train,حلفاء #الصين و يلي سرعوا راسنا بالاتجاه شرقاً ما فيهم جابوا منها ولا اي مساعدة <LF>الرئيس #سعد_الحريري حيقدر يامن باذن الله مليون لقاح بسفرة وحدة بس و الخير لقدام,info_news,1
train,كل ما اتذكر انه بدن يعطو لقاح ل٨٠٪ من السكان بآخر ٢٠٢١ و طلبو الجرعات و هني ما بيعرفو قديه في سكّان بالأساس https://t.co/qZd8havqgD,personal,1
train,"دع عنك كل التساؤلات المنطقية والعلمية، واترك كل الدراسات الطبية، وحتى مسألة ""النظام العالمي الجديد""، وأيديولوجيا كوفيد-2030 دع كل شيء كل شيء. ثم تفكر فقط بهذا التساؤل الذي طرح مليار مرة، ""لماذا نأخذ لقاح لفيروس وهمي نسبة الشفاء منه فوق 99%؟!"" تساؤل لن تجد له إجابة منطقية وعلمية.",personal,-1
train,مؤخرا أفتي شوقي علام ومعه وزير الاوقاف بجواز التبرع من زكاة المال لتوفير لقاح كورونا للمواطنين<LF>ومع مانراه من الإنفاق السفيه علي العاصمة الإدارية ومرافقها<LF>احب اقول وكلي يقين لايجوز أنفاق زكاة المال في هذا كما أنه لايجوز تكليف السفيه وغير المؤتمن بادارة زكاة المال<LF>#فتاوي_تفصيل,others,1
train,وقعت الحكومة #اليابانية عقدا مع شركة فايزر الأميركية للأدوية للحصول على 144 مليون جرعة من لقاح #فيروس_كورونا تكفي لـ72 مليون شخص في هذا العام. https://t.co/LSysm4P7TH,plan,1
train,عاجل <LF><LF>أكثر من 100 ألف شخص تلقوا لقاح #كورونا في #السعودية (الإخبارية) https://t.co/DZfGmwsNCW,info_news,1
train,لو جاتك الفرصة تحصل تطعيم ما اضيفها، لما يوصل لليبيا يكونوا ملايين مجربينه و فرصة انك تحصل على مناعة من مرض معدي زي هذا ما يحميكش انت بس بل يحمي محيطك,personal,1
train,العم فواز يتلقى اول جرعات لقاح كورونا .. الله يجعله بالصحة و العافية يا عم فواز ❤️❤️ https://t.co/pfyZRM9I6c,celebrity,1
train,النائب سعدون حماد : <LF>• لماذا دولة الإمارات استوردت اللقاح الصيني الذي يوفر منه خلال شهر نحو 30 مليون جرعة ، بينما نحن جلبنا لقاح فايزر الذي لا تتعدى جرعاته في الشهر 50 ألفا .<LF><LF>@USER https://t.co/YIPgBVNdZD,celebrity,1
train,وزارة الصحة: عدد المسجلين في منصة تلقي #لقاح_كورونا تجاوز 300 ألف<LF><LF>#عاجل,info_news,1
train,حدا من الصين بس عرف أنه اكتشفوا لقاح لكورونا: https://t.co/vTGHUVoVFm,info_news,0
train,#نريد_لقاح_آمن فلا أمان لكم,requests,1
train,فاوتشي: سيصل معدل التطعيم الأميركي ضد كورونا إلى مليون لقاح يوميا<LF>https://t.co/wMCUEJQ3Nu,info_news,1
train,.. ابو نورة أثناء أخذ لقاح كورونا ..<LF>🤣🤣 ..<LF><LF>#اخصا_المغتصب_مطلب https://t.co/xVOWa5hIIc,personal,1
train,"اتفاق بين السعودية و ومعهد ""سيروم"" الهندي لتزويدها بلقاح ""أسترازينيكا"" ضد كورونا  <LF>https://t.co/rEemZTo33t",info_news,1
train,أوروبا تريد الاستفادة من الخبرة الإسرائيلية في تطعيم مواطنيها من فيروس كورونا:<LF><LF>المستشار النمساوي ورئيسة الوزراء الدنماركية والرئيس القبرصي وزعماء آخرون اتصلوا برئيس الوزراء نتنياهو وهنأوه على حملة التطعيمات الناجحة التي تجريها إسرائيل وطلبوا التعلم من تجربتنا والتعاون معنا.,info_news,1
train,"صحتك أولوية وسلامتك أهم..<LF>احرص على أخذ الجرعتين من #لقاح_كورونا لتحصل على #الجواز_الصحي وتصبح حالتك ""محصّن"" عبر تطبيق #توكلنا.",info_news,1
train,"ناشطون عبر مواقع التواصل الاجتماعي يسخرون من فاعلية لقاح ""كورونا"" بعدما نشر الفنان الإماراتي حسين الجسمي صورة له وهو يتلقى اللقاح اليوم، قال فيها"" الحمدلله.. تلقّيت اليوم الجرعة الأولى من لقاح كوفيد-19. الحمد لله على نعمة الإمارات والحمد لله على وجود قيادة همّها الأول الإنسان"". https://t.co/0O8IYh1lWn",info_news,-1
train,نوال الزغبي في دبي فهل تتلقى اللقاح؟ هكذا ردّت الفنانة<LF>https://t.co/Pi59nFiCXy<LF>@USER @USER <LF>#مشاهير #نوال_الزغبي #دبي #لقاح #كورونا #لبنان #فن #موسيقى https://t.co/vyrdjPAwGy,celebrity,1
train,"جبل طارق هي مستعمرة بريطانية في الطرف الجنوبي لشبه الجزيرة الأيبيرية ملحقة بدولة إسبانيا. يبلغ عدد سكانها ما يزيد قليلاً عن 30.000 نسمة ، وهي تشتهر ""بالصخور"" الضخمة ، "" تم الاتصال من قبل سكان جبل طارق وقالوا إن 53 شخصًا لقوا حتفهم في 10 أيام مباشرة بعد اخذ لقاح Pfizer MRNA COVID https://t.co/cliyC4vPNx",info_news,1
train,يحدث الآن في #الأردن: هذا اللاجئ من بين أول اللاجئين الذين يتلقون لقاح #فيروس_كورونا على مستوى العالم.<LF><LF>نحن فخورون بالتزام المملكة بدعم اللاجئين بشكلٍ مستمرٍ حتى هذه اللحظة الحاسمة من الزمن.<LF><LF>@USER https://t.co/DTi6GOGXHc,info_news,1
train,نجاح أول لقاح سعودي مضاد لكورونا<LF><LF>#برنامج_ياهلا<LF>#روتانا_خليجية https://t.co/6hogx4ctd7,info_news,1
train,باخذ بريك من الحديث عن لقاح كورونا😀 فاصل كوميدي ونواصل باذن الله https://t.co/SqicWTFZlP,unrelated,0
train,معهد باستور: 20 ولاية تستلم اليوم الاثنين حصصها من لقاح سبوتنيك V,info_news,1
train,#عاجل.. وكالة الأدوية الأوروبية توصي باستخدام لقاح أسترازينيكا,info_news,1
train,وزير الصحة:ايران ستصبح احد اقطاب انتاج لقاح كورونا في الربيع القادم<LF>https://t.co/QXejTXHPkJ https://t.co/OABSYIzti7,info_news,1
train,متحدث وزارة الصحة:<LF><LF>السعودية لديها إدارة مميزة في تقديم لقاح كورونا.,plan,1
train,نريد التخلص من كورونا لكننا #نريد_لقاح_آمن,personal,1
train,متحدث وزارة الصحة:<LF><LF>مناعة لقاح كورونا أفضل من مناعة التعافي من كورونا بعد الإصابة.,info_news,1
train,لقاح_آمن https://t.co/2gv1sGWRFS,info_news,1
train,"أطلقنا اليوم برنامجنا الخاص لمساعدة موظفي مجموعة الإمارات في جميع الدوائر والأقسام على تلقي لقاح ""كوفيد- 19"". هذه خطوة مهمة في رحلتنا نحو التعافي كأفراد ومؤسسة وأمة. نشكر قيادتنا الرشيدة والهيئات الصحية على جهودها لتوفير اللقاحات مجاناً للمواطنين والمقيمين في دولتنا. 1\2 https://t.co/c8dPOkqhvA",plan,1
